,TW_NO,TW_TIME,TW_TEXT,FAV,RT
1971,1138795729634205696,2019-06-12 22:10:34,オタクはしゃべるだけでたのしいねそれなりに成長したオタクは多様性も認め合えるしマウントもとらないし神,1,0
1972,1138794822028783616,2019-06-12 22:06:58,"あかんたのしすぎた3,4時間永遠と語り合いしてるだけでめちゃたのしいまだネタは有り余ってるからいくらでもしゃべれるわ",3,0
1973,1138723427122962432,2019-06-12 17:23:16,ピザパ キタキタ https://t.co/3AJ0eMUPt3,13,2
1974,1138718261212663808,2019-06-12 17:02:44,まいほーむでオタク談義 https://t.co/UCjU06PQFQ,3,0
1975,1138717223827021824,2019-06-12 16:58:37,陽キャ経済学部があります(半ギレ) https://t.co/3mLDIO58IG,0,0
1976,1138706071265075200,2019-06-12 16:14:18,理工学部なのに文系キャンパスと一緒ってうらやましいね,0,0
1977,1138705576290967553,2019-06-12 16:12:20,初めて慶應日吉キャンパス見たわええなあ,0,0
1978,1138694475310456832,2019-06-12 15:28:13,もっと自己紹介で自分語りすればよかった,0,0
1979,1138694313259331584,2019-06-12 15:27:34,デジコンめちゃ深そう,0,0
1980,1138667293104254976,2019-06-12 13:40:12,このバス高速乗るんか…,0,0
1981,1138663539084648448,2019-06-12 13:25:17,デジコンにいくのでYCへむかふなにげシャトルバス初乗車,0,0
1982,1138663227078848512,2019-06-12 13:24:03,TKNさんとえんか次は18生も俺の家に凸るらしいね,0,1
1983,1138633195555917825,2019-06-12 11:24:43,TRI教授理論でいくと僕の身長は170cmになるらしいねこれで出合い系サイト登録するかな,0,0
1984,1138606475486515200,2019-06-12 09:38:32,あれゑどんさんてYCだったんだ,1,0
1985,1138603329129308160,2019-06-12 09:26:02,最近googleスケジュールをやってなるべく頑張ろうとしてるんですけどなかなかうまくいきません(言い訳)もっと頑張ります,2,0
1986,1138603174837739521,2019-06-12 09:25:25,時間管理の概念が存在しないぼくがSGWQ便のバイトやったらたぶん日本が終わるので一生やりません,2,0
1987,1138598293301186561,2019-06-12 09:06:01,オタクは時間に優しい(そもそも時間の約束を守ったことがない俺がクズアスペゴミ),2,0
1988,1138590416897318912,2019-06-12 08:34:44,新作ポケモンは一部互換切りか。。。ほぼみんな新しく始めるんなら恨みっこなしでいいでしょよきよき,2,0
1989,1138579380467146752,2019-06-12 07:50:52,ポケモン 買いどう森 買いお金が しぬ金💰👌😱😖😓🙇‍♂️😭😭😭😭,3,0
1990,1138578851703877632,2019-06-12 07:48:46,超やる気満々で草 https://t.co/1JudJxJGvg,3,0
1991,1138565797343686656,2019-06-12 06:56:54,RT @eatsweetBEEF: あつまれどうぶつの森…略して…⁇ https://t.co/Txhp9InxG7,0,35321
1992,1138443495247474688,2019-06-11 22:50:55,たぶんこの調子だと4年間でディズニー行くことは一度もない気がしてきた,0,0
1993,1138429322883002369,2019-06-11 21:54:36,就活って理系大学生でもES何十社も手書きしなきゃいけないの？3~4社くらいで手早く済ませたいんですけど(クズ),1,0
1994,1138419109870178304,2019-06-11 21:14:01,RT @aowakame33: たか邸で騒ぐぞ2019,0,1
1995,1138413536156168192,2019-06-11 20:51:52,というわけで数少ない都市大19生でピザパやるぞやるぞ,1,0
1996,1138353674210594816,2019-06-11 16:54:00,RT @koyama9haru: お昼らぞこやまさんのバイノーラル生放送12 https://t.co/rmGKohW8Gp @YouTubeさんから,0,9
1997,1138353548410802176,2019-06-11 16:53:30,RT @TanTaiP: 草なぎ剛さんのYouTubeチャンネル、わりと定期的に手間のかからない料理の作り方動画を上げてくれてて、これが役に立つ時と立たない時があるんですよ。これはあまり役に立たなかった時のやつです。 https://t.co/f39booo39Y,0,63972
1998,1138316254547140608,2019-06-11 14:25:18,情リテの内容がまともに理解できねえ自分に腹が立ってくる,0,0
1999,1138272436720291840,2019-06-11 11:31:11,陽キャの中でもかなり賢い系(成績とかじゃなくて)のやつがいて、図書館でばったり出会ったらなんと哲学の本取り出したもんだから、もうこいつは完全に別格やなと思ってしまった,0,0
2000,1138238800348319745,2019-06-11 09:17:32,あー今日物理学小テストだったーースケジュール確認してなかったーーくそくそ,1,0
2001,1138214825408978945,2019-06-11 07:42:16,長袖着てくかあー,0,0
2002,1138209033536491520,2019-06-11 07:19:15,本とアニメさえあれば僕の人生は永遠に満足です。今日も一日頑張るぞい,0,0
2003,1138107477667459072,2019-06-11 00:35:42,今やってる自炊とアニメと読書ぜんぶTAP行ったときの会話ネタに使えそうだと考えるとすごいたのしくやれる留学ってうまく利用すると100万以上の使い方できるもんやなこれ,0,0
2004,1138106883137392640,2019-06-11 00:33:20,へえーーーありがとうって仏教の言葉なのかこれ留学したときの会話ネタで使えそうだな,1,0
2005,1138104677130575872,2019-06-11 00:24:34,「嫌われる勇気」の存在を教えてくれたIW0教授に感謝イキリオタクだったせいで嫌われまくってキョロ充だったからほんま役に立ったあっ、、でもそれ以上のことはなんもしなくても大丈夫ですよ、はい。(院とか行か)ないです,2,0
2006,1138098921975058432,2019-06-11 00:01:42,最近診断メーカーのワードがトレンドになることが多いから、あまり診断メーカーに興味が無いぼくとしてはちょっとムッとしてしまうただ大学ネタとか字面の勢いとかで笑わせてくる系の診断メーカーは好き,0,0
2007,1138081582252666880,2019-06-10 22:52:48,RT @opmekata121215: 雨の日に駅もバス停も近くになくて免許持ってなくて家に誰もいなくて金もなくて自転車しか交通手段がないなら、みんな死ぬしかないじゃない！ https://t.co/nQre7u8a8B,0,1
2008,1138046981610147841,2019-06-10 20:35:18,母親「ショートニングは体に悪いからやめとけよー」ワイ「はえー」某食パンのCM「余計なものはいれない(ｷﾘｯ)」ワイ「なるほどこれか！(成分表ﾁﾗｰ)」某食パン「シ ョ ー ト 二 ン グ」… https://t.co/H9iwMX0h9g,3,0
2009,1138029762901815296,2019-06-10 19:26:53,ネプリーグ面白いけど中学生のときが1番漢字できたピークだったなもう全然書けんわ,3,0
2010,1138029562720182272,2019-06-10 19:26:05,久々にテレビ見たわ,0,0
2011,1138029502552895489,2019-06-10 19:25:51,先日学生証を拾ってくれたおっちゃんが居た居酒屋なう,2,0
2012,1138025978565783552,2019-06-10 19:11:51,雨が降っているしかし家に食べ物がない外食するしかないじゃない！冷蔵庫の中身と天気予報は常にチェックしようね！！！！,1,0
2013,1137999877852413952,2019-06-10 17:28:08,虚無虚無アニメは「視聴そのもの」が目的なので、「視聴する必要性」を考えた時点で負けです(鋼の意思),0,0
2014,1137999421315006464,2019-06-10 17:26:19,RT @takapiyo: 麻倉もも 「えんどろ〜！」 ⇒ https://t.co/1VpuPWhvYB #アメブロ @ameba_officialさんから,0,33
2015,1137994942419046400,2019-06-10 17:08:31,というわけで俺ガイルをみないとな！,2,1
2016,1137994735736385536,2019-06-10 17:07:42,基本アニメと映画は自分がすこったところを書いてって、本は引用と要約をしていく感じでよろしいのかねまあお金稼ぐ目的は一切ないから適当にやるか,0,0
2017,1137994049200070657,2019-06-10 17:04:58,映画とアニメと本の感想は時間とやる気があればバンバンブログに書きたいねわたし自分の思考整理すんのどへタクソやから文字起こししないとやってらんねーぜ,0,0
2018,1137993477701087232,2019-06-10 17:02:42,"2,3年前に何者の映画見てめっちゃ好きになって米津が歌ってるこの主題歌もクソ好きなんだけどまた観たくなった https://t.co/lQsrwPjF0F",0,0
2019,1137978724798722048,2019-06-10 16:04:05,RT @k6kNh9vU297lxi2: これを見る限りのび太がビールを飲んでることから20歳以上は確定よって二浪以上してることが分かったちな仮面ではない模様 https://t.co/66n3Nrvvne,0,477
2020,1137978636932272128,2019-06-10 16:03:44,え？むしろ逆なんだけど… https://t.co/Ly3vSjgESd,3,0
2021,1137936324789334016,2019-06-10 13:15:36,東京ばな奈たべたい(唐突),1,0
2022,1137915128597213185,2019-06-10 11:51:22,陰キャ飲み会のここがいい！・コールなし・強要なし・なにしゃべっても許される・やさしい・クソイキリしてもノってくれる・ノリで撮った写真もフリ素にはしない陰キャ飲み会のここがダメ！・オタク,8,0
2023,1137913139385602048,2019-06-10 11:43:28,市販のお菓子買うより砂糖とハチミツとバニラとメープルをどばどばぶち込んで固めて焼いたお菓子の方がたぶんうまい(末期),0,0
2024,1137912836271640576,2019-06-10 11:42:16,砂糖中毒者やから雨の日の休日はお菓子作りに励む優雅な生活を送りたいけどそもそもオーブンレンジが家になくて訴訟,0,0
2025,1137912135151841280,2019-06-10 11:39:29,昨日から干してる洗濯物乾かんやんけ今日全裸で過ごすしかないんか？ https://t.co/6whVW64YTe,2,0
2026,1137909420577284097,2019-06-10 11:28:41,ああああああああああああああああ金金金金金金金金金金金金買いたい買いたい買いたい買いたい買いたい買いたい https://t.co/TzlEYUbkfC,0,0
2027,1137903892488790016,2019-06-10 11:06:43,授業に出ていないのでじぶんでがっこうのおべんきょうもしないとまずいんですよねやばいですね,0,0
2028,1137903351058714624,2019-06-10 11:04:34,まずいですねえいごのおべんきょうサボりすぎですねやらないとまずいですよやらなきゃあかん,0,0
2029,1137900961525952513,2019-06-10 10:55:05,RT @TanitaniDragons: “ナゴヤドーム５階席まで飛ばすアイドル、加藤史帆” https://t.co/5ydOgfwUoc,0,3113
2030,1137743981448581123,2019-06-10 00:31:18,この人どんだけみんなから愛されてんだ…,2,0
2031,1137743078146621440,2019-06-10 00:27:42,TKNさんスキャンダルで炎上してるって魔剤！？,3,0
2032,1137742406017662977,2019-06-10 00:25:02,てか自己紹介ってどこまで自分の趣味を晒してええのか限度がわからん,1,0
2033,1137740679059083264,2019-06-10 00:18:10,デジコンで「新入生は、パワポで自己紹介しろ」と言われました誰かPCつよいオタクたすけて,1,0
2034,1137725021990744064,2019-06-09 23:15:57,酔った時のTKNさんが通常時の100倍かわいいから困る,7,2
2035,1137724385798676481,2019-06-09 23:13:26,RT @chipushishi: https://t.co/L7kkXJah4p,0,29455
2036,1137715955767828481,2019-06-09 22:39:56,もう一生陽キャにはならねえと決めた日,0,0
2037,1137715786376630273,2019-06-09 22:39:15,あかん陰キャ居酒屋が楽しすぎてなく,1,0
2038,1137691811059621888,2019-06-09 21:03:59,やきにくだいすきツイッタラー https://t.co/putkpvArOk,4,0
2039,1137666590290268160,2019-06-09 19:23:46,神か https://t.co/3CssrOU0Yu,0,0
2040,1137639313871519744,2019-06-09 17:35:23,自分の隙あらば自分語りをこんなに快く聞いてくれる人がいる神しぬむり,1,0
2041,1137635733429055488,2019-06-09 17:21:09,単純にたのしい,0,0
2042,1137634225073471488,2019-06-09 17:15:10,ツイッタラーと大エンカ大会やったけど俺以上のキチ人間しかいなかった,10,2
2043,1137617701621207040,2019-06-09 16:09:30,RT @Gelidium_31: 【新作情報】Merry Happy END/クラリムステラ 予告掲載開始しました。 https://t.co/wEp1c0022D #DLsite,0,113
2044,1137601136884559872,2019-06-09 15:03:41,佐野hiなこエッッッッッッッ,0,0
2045,1137593864980639745,2019-06-09 14:34:47,わかのアホムーブ https://t.co/n7r2g2olYj,3,0
2046,1137580968074592257,2019-06-09 13:43:32,入口左の喫煙所にツイッタラー集結 https://t.co/fYOtfw1BKr,3,0
2047,1137579879682039808,2019-06-09 13:39:13,ついた https://t.co/RiTBTXcDVh,6,0
2048,1137577003597479936,2019-06-09 13:27:47,わ〜〜〜〜〜〜〜〜〜〜〜 https://t.co/MvnVNV5KeM,0,0
2049,1137576210270117889,2019-06-09 13:24:38,一度言ってみたかったこれ,0,0
2050,1137576024508518400,2019-06-09 13:23:54,#キタキタセンター北 https://t.co/1RrRzxAcpI,2,0
2051,1137573001791016966,2019-06-09 13:11:53,13:37横キャン到着予定,0,0
2052,1137512667130748929,2019-06-09 09:12:08,Vtuberと初音ミクはそもそも文化違うからVtuberの影響で初音ミク知らないってことはないやろ()むしろ元ニコ生主と現プロ歌手の古参歌い手時代の方が知られてないはず恭ちゃんとかバリバリYouTuberやってるもんな,2,0
